source_run_id,run_mode,domain,profile,metric,contrast,classification,n_paired,mean_difference,median_difference,ci_lo_bootstrap,ci_hi_bootstrap,p_signflip_two_sided,p_sign_exact_two_sided,paired_rank_biserial,context_q,context_family_m
29848587274,phase1_v2_redundancy_only,benchmark,lab2,avg_policy_energy,ql_true_minus_ql_false,registered_descriptive,20,-0.81875,-0.98125,-1.30875,-0.3430937500000004,0.004764556884765625,0.04138946533203125,-0.6904761904761905,0.01069918545809659,72
29848587274,phase1_v2_redundancy_only,benchmark,lab3,avg_policy_energy,ql_true_minus_ql_false,registered_descriptive,20,-0.29000000000000004,-0.15625,-0.7024999999999999,0.11439062499999977,0.18887710571289062,0.5034446716308594,-0.319047619047619,0.2956337306810462,72
29848587274,phase1_v2_redundancy_only,benchmark,lab1,avg_legacy_wallclock_energy,ql_true_minus_ql_false,legacy_diagnostic_not_evidence,20,0.0012500000000000623,0.012499999999999734,-0.06628125000000003,0.07125000000000004,1.0,1.0,-0.042105263157894736,1.0,72
29848587274,phase1_v2_redundancy_only,benchmark,lab2,avg_legacy_wallclock_energy,ql_true_minus_ql_false,legacy_diagnostic_not_evidence,20,-1.8343749999999996,-2.237499999999999,-2.9425156250000004,-0.7599531250000006,0.0049037933349609375,0.11531829833984375,-0.6857142857142857,0.01069918545809659,72
29848587274,phase1_v2_redundancy_only,benchmark,lab3,avg_legacy_wallclock_energy,ql_true_minus_ql_false,legacy_diagnostic_not_evidence,20,-0.7087499999999998,-0.40000000000000036,-1.6456406249999997,0.2150000000000003,0.1612110137939453,0.5034446716308594,-0.3238095238095238,0.2579376220703125,72
29848587274,phase1_v2_redundancy_only,benchmark,lab1,avg_wasted,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848587274,phase1_v2_redundancy_only,benchmark,lab2,avg_wasted,ql_true_minus_ql_false,registered_descriptive,20,-0.9349999999999999,-0.73125,-1.2931562500000002,-0.5999843750000001,3.814697265625e-06,3.814697265625e-06,-1.0,1.373291015625e-05,72
29848587274,phase1_v2_redundancy_only,benchmark,lab3,avg_wasted,ql_true_minus_ql_false,registered_descriptive,20,-0.49937499999999996,-0.08124999999999999,-0.779390625,-0.23623437500000022,0.0008544921875,0.012939453125,-0.9142857142857143,0.0023662860576923075,72
29848587274,phase1_v2_redundancy_only,benchmark,lab1,avg_cycling,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848587274,phase1_v2_redundancy_only,benchmark,lab2,avg_cycling,ql_true_minus_ql_false,registered_descriptive,20,0.115625,0.16874999999999996,-0.23314062499999996,0.45187499999999997,0.5209445953369141,0.26317596435546875,0.23809523809523808,0.7654696094746493,72
29848587274,phase1_v2_redundancy_only,benchmark,lab3,avg_cycling,ql_true_minus_ql_false,registered_descriptive,20,0.13375000000000004,0.05625000000000008,0.014999999999999986,0.285,0.05072784423828125,0.1670684814453125,0.48947368421052634,0.08696201869419642,72
29848587274,phase1_v2_redundancy_only,benchmark,lab1,avg_redundant,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848587274,phase1_v2_redundancy_only,benchmark,lab2,avg_redundant,ql_true_minus_ql_false,registered_descriptive,20,-0.8193750000000002,-1.05,-1.337515625,-0.3125,0.0070438385009765625,0.04138946533203125,-0.6952380952380952,0.014490182059151785,72
29848587274,phase1_v2_redundancy_only,benchmark,lab3,avg_redundant,ql_true_minus_ql_false,registered_descriptive,20,-0.3656250000000001,-0.21875,-0.681265625,-0.048750000000000016,0.04043769836425781,0.5034446716308594,-0.45714285714285713,0.07101254346894055,72
