StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
1341,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1342,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1343,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1344,-50.00,7.50,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1345,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1346,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1347,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1348,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1349,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1350,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1351,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1352,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1353,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1354,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1355,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1356,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1357,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1358,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1359,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1360,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1361,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1362,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1363,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1364,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1365,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1366,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1367,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1368,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1369,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1370,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1371,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1372,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1373,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1374,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1375,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1376,-50.00,7.50,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1377,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1378,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1379,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1380,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1381,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1382,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1383,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1384,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1385,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1386,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1387,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1388,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1389,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1390,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1391,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1392,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1393,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1394,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1395,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1396,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1397,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1398,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1399,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1400,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1401,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1402,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1403,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1404,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1405,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1406,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1407,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1408,-50.00,7.50,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1409,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1410,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1411,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1412,0.00,-50.00,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1413,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1414,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1415,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1416,-50.00,7.50,-50.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1417,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1418,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1419,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1420,0.00,-50.00,-50.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1421,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1422,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1423,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1424,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1425,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1426,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1427,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1428,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1429,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1430,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1431,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1432,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1433,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1434,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1435,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1436,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1437,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1438,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1439,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1440,-50.00,7.50,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1441,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1442,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1443,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1444,0.00,-50.00,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1445,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1446,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1447,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1448,-50.00,7.50,-50.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1449,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1450,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1451,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1452,0.00,-50.00,-50.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1453,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1454,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1455,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1456,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1457,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1458,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1459,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1460,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1461,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1462,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1463,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1464,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1465,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1466,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1467,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1468,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1469,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1470,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1471,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1472,-50.00,7.50,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1473,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1474,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1475,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1476,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1477,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1478,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1479,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1480,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1481,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1482,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1483,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1484,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1485,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1486,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1487,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1488,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1489,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1490,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1491,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1492,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1493,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1494,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1495,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1496,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1497,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1498,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1499,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1500,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1501,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1502,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1503,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1504,-50.00,7.50,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1505,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1506,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1507,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1508,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1509,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1510,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1511,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1512,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1513,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1514,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1515,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1516,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1517,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1518,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1519,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1520,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1521,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1522,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1523,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1524,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1525,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1526,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1527,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1528,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1529,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1530,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1531,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1532,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1533,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1534,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1535,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1536,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1537,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1538,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1539,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1540,0.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1541,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1542,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1543,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1544,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1545,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1546,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1547,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1548,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1549,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1550,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1551,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1552,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1553,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1554,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1555,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1556,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-75.00,-50.00,-25.00,0.00
1557,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1558,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1559,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,-50.00,-25.00,0.00
1560,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1561,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1562,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1563,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1564,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1565,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1566,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1567,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00
1568,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1569,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1570,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1571,-50.00,-37.50,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1572,0.00,-50.00,-50.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1573,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1574,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1575,0.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1576,-50.00,-37.50,-50.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1577,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1578,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1579,-50.00,-37.50,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1580,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1581,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1582,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1583,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1584,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1585,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1586,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1587,-50.00,-37.50,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1588,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-75.00,0.00,-50.00,0.00
1589,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1590,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1591,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,-25.00,0.00,-50.00,0.00
1592,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1593,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1594,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1595,-50.00,-37.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1596,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1597,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1598,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1599,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00
1600,-50.00,-37.50,-50.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00
1601,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1602,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
1603,-50.00,-37.50,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00
