table_row_id,section,root_id,run_id,branch,head_sha,local_root,local_tree_sha256,analysis_file,analysis_file_sha256,analysis_file_row,source_locator,source_columns,data_type,profile,mode_a,mode_b,condition,metric,metric_tier,direction,n,seeds,value,ci_lo,ci_hi,p_value,q_bootstrap_bh,cliffs_delta,recomputed_value,recompute_input,recompute_status,research_status,evidence_label,notes,derivation_command
P1T-0134,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,3,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 3; named columns profile=lab1; mode=ql_true; n_seeds=10; avg_redundant_mean=0.45500000000000007; avg_redundant_ci_lo=0.4375; avg_redundant_ci_hi=0.47250000000000003,profile=lab1; mode=ql_true; n_seeds=10; avg_redundant_mean=0.45500000000000007; avg_redundant_ci_lo=0.4375; avg_redundant_ci_hi=0.47250000000000003,final_policy_mean,lab1,,,ql_true,avg_redundant,,,10,,0.45500000000000007,0.4375,0.47250000000000003,,,,0.45500000000000007,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0135,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,4,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,profile=lab1; mode=rule_based; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,final_policy_mean,lab1,,,rule_based,goal_rate,,,10,,1.0,1.0,1.0,,,,1,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0136,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,4,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_steps_mean=0.5; avg_steps_ci_lo=0.5; avg_steps_ci_hi=0.5,profile=lab1; mode=rule_based; n_seeds=10; avg_steps_mean=0.5; avg_steps_ci_lo=0.5; avg_steps_ci_hi=0.5,final_policy_mean,lab1,,,rule_based,avg_steps,,,10,,0.5,0.5,0.5,,,,0.5,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0137,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,4,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_dev_mean=1.125; avg_dev_ci_lo=1.125; avg_dev_ci_hi=1.125,profile=lab1; mode=rule_based; n_seeds=10; avg_dev_mean=1.125; avg_dev_ci_lo=1.125; avg_dev_ci_hi=1.125,final_policy_mean,lab1,,,rule_based,avg_dev,,,10,,1.125,1.125,1.125,,,,1.125,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0138,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,4,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_energy_mean=4.3875; avg_energy_ci_lo=4.3125; avg_energy_ci_hi=4.455,profile=lab1; mode=rule_based; n_seeds=10; avg_energy_mean=4.3875; avg_energy_ci_lo=4.3125; avg_energy_ci_hi=4.455,final_policy_mean,lab1,,,rule_based,avg_energy,,,10,,4.3875,4.3125,4.455,,,,4.3875,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0139,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,4,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_wasted_mean=0.4750000000000001; avg_wasted_ci_lo=0.4600000000000001; avg_wasted_ci_hi=0.48999999999999994,profile=lab1; mode=rule_based; n_seeds=10; avg_wasted_mean=0.4750000000000001; avg_wasted_ci_lo=0.4600000000000001; avg_wasted_ci_hi=0.48999999999999994,final_policy_mean,lab1,,,rule_based,avg_wasted,,,10,,0.4750000000000001,0.4600000000000001,0.48999999999999994,,,,0.475,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0140,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,4,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_cycling_mean=0.0; avg_cycling_ci_lo=0.0; avg_cycling_ci_hi=0.0,profile=lab1; mode=rule_based; n_seeds=10; avg_cycling_mean=0.0; avg_cycling_ci_lo=0.0; avg_cycling_ci_hi=0.0,final_policy_mean,lab1,,,rule_based,avg_cycling,,,10,,0.0,0.0,0.0,,,,0,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0141,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,4,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_redundant_mean=0.4750000000000001; avg_redundant_ci_lo=0.4600000000000001; avg_redundant_ci_hi=0.48999999999999994,profile=lab1; mode=rule_based; n_seeds=10; avg_redundant_mean=0.4750000000000001; avg_redundant_ci_lo=0.4600000000000001; avg_redundant_ci_hi=0.48999999999999994,final_policy_mean,lab1,,,rule_based,avg_redundant,,,10,,0.4750000000000001,0.4600000000000001,0.48999999999999994,,,,0.475,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0142,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,5,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; goal_rate_mean=0.95625; goal_rate_ci_lo=0.91875; goal_rate_ci_hi=0.9875,profile=lab2; mode=ql_false; n_seeds=10; goal_rate_mean=0.95625; goal_rate_ci_lo=0.91875; goal_rate_ci_hi=0.9875,final_policy_mean,lab2,,,ql_false,goal_rate,,,10,,0.95625,0.91875,0.9875,,,,0.95625,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0143,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,5,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_steps_mean=2.025; avg_steps_ci_lo=1.45625; avg_steps_ci_hi=2.7,profile=lab2; mode=ql_false; n_seeds=10; avg_steps_mean=2.025; avg_steps_ci_lo=1.45625; avg_steps_ci_hi=2.7,final_policy_mean,lab2,,,ql_false,avg_steps,,,10,,2.025,1.45625,2.7,,,,2.025,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0144,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,5,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_dev_mean=6.14375; avg_dev_ci_lo=4.65; avg_dev_ci_hi=8.200156249999997,profile=lab2; mode=ql_false; n_seeds=10; avg_dev_mean=6.14375; avg_dev_ci_lo=4.65; avg_dev_ci_hi=8.200156249999997,final_policy_mean,lab2,,,ql_false,avg_dev,,,10,,6.14375,4.65,8.200156249999997,,,,6.14375,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0145,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,5,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_energy_mean=11.757499999999999; avg_energy_ci_lo=10.502468750000002; avg_energy_ci_hi=13.322562499999998,profile=lab2; mode=ql_false; n_seeds=10; avg_energy_mean=11.757499999999999; avg_energy_ci_lo=10.502468750000002; avg_energy_ci_hi=13.322562499999998,final_policy_mean,lab2,,,ql_false,avg_energy,,,10,,11.757499999999999,10.502468750000002,13.322562499999998,,,,11.757499999999999,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0146,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,5,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_wasted_mean=1.9775000000000003; avg_wasted_ci_lo=1.40625; avg_wasted_ci_hi=2.66,profile=lab2; mode=ql_false; n_seeds=10; avg_wasted_mean=1.9775000000000003; avg_wasted_ci_lo=1.40625; avg_wasted_ci_hi=2.66,final_policy_mean,lab2,,,ql_false,avg_wasted,,,10,,1.9775000000000003,1.40625,2.66,,,,1.9774999999999998,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0147,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,5,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_cycling_mean=0.50625; avg_cycling_ci_lo=0.41875; avg_cycling_ci_hi=0.58125,profile=lab2; mode=ql_false; n_seeds=10; avg_cycling_mean=0.50625; avg_cycling_ci_lo=0.41875; avg_cycling_ci_hi=0.58125,final_policy_mean,lab2,,,ql_false,avg_cycling,,,10,,0.50625,0.41875,0.58125,,,,0.50625,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0148,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,5,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_redundant_mean=2.4837499999999997; avg_redundant_ci_lo=1.9175; avg_redundant_ci_hi=3.1250312499999997,profile=lab2; mode=ql_false; n_seeds=10; avg_redundant_mean=2.4837499999999997; avg_redundant_ci_lo=1.9175; avg_redundant_ci_hi=3.1250312499999997,final_policy_mean,lab2,,,ql_false,avg_redundant,,,10,,2.4837499999999997,1.9175,3.1250312499999997,,,,2.4837499999999997,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0149,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,6,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 6; named columns profile=lab2; mode=ql_true; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,profile=lab2; mode=ql_true; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,final_policy_mean,lab2,,,ql_true,goal_rate,,,10,,1.0,1.0,1.0,,,,1,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0150,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,6,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 6; named columns profile=lab2; mode=ql_true; n_seeds=10; avg_steps_mean=1.125; avg_steps_ci_lo=1.0625; avg_steps_ci_hi=1.1875,profile=lab2; mode=ql_true; n_seeds=10; avg_steps_mean=1.125; avg_steps_ci_lo=1.0625; avg_steps_ci_hi=1.1875,final_policy_mean,lab2,,,ql_true,avg_steps,,,10,,1.125,1.0625,1.1875,,,,1.125,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0151,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,6,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 6; named columns profile=lab2; mode=ql_true; n_seeds=10; avg_dev_mean=3.8125; avg_dev_ci_lo=3.66875; avg_dev_ci_hi=3.975,profile=lab2; mode=ql_true; n_seeds=10; avg_dev_mean=3.8125; avg_dev_ci_lo=3.66875; avg_dev_ci_hi=3.975,final_policy_mean,lab2,,,ql_true,avg_dev,,,10,,3.8125,3.66875,3.975,,,,3.8125,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0152,summary_table_ci,P1-BUMP-S1-10,27461188614,kg-crosszone-coupling-bump,8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1,phase1_xzone_bumped,e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343,phase1_xzone_bumped\analysis\out\summary_table_ci.csv,a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2,6,local-sha256:a46625e66bb3d9a8f6bfb4fe06f699dfc201cf7bd90dad9fb5b293868d537cf2:phase1_xzone_bumped\analysis\out\summary_table_ci.csv:row 6; named columns profile=lab2; mode=ql_true; n_seeds=10; avg_energy_mean=9.84875; avg_energy_ci_lo=9.6475; avg_energy_ci_hi=10.05625,profile=lab2; mode=ql_true; n_seeds=10; avg_energy_mean=9.84875; avg_energy_ci_lo=9.6475; avg_energy_ci_hi=10.05625,final_policy_mean,lab2,,,ql_true,avg_energy,,,10,,9.84875,9.6475,10.05625,,,,9.848749999999999,local-tree-sha256:e9d706b2f7828bb65bdb9d091269681b0f9acddd263c7d438777340b8a5b5343:phase1_xzone_bumped; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
